,in_wers,in_cers,in_pers,in_texts,new_wers,new_cers,new_pers,new_texts,refs
30,0.35714285714285715,0.29906542056074764,0.29292929292929293,the resistance to prime rule accelerated the economic development and properties,0.2857142857142857,0.2803738317757009,0.2727272727272727,the resistance to pressure rule accelerated the economic development and progress,the resistance to prussian rule accelerated the economic development and progress especially in agriculture
31,0.6666666666666666,0.4117647058823529,0.3939393939393939,its follows in the apes and monkees,0.0,0.0,0.0,it specializes in apes and monkeys,it specializes in apes and monkeys
32,0.21428571428571427,0.11764705882352941,0.13636363636363635,as a result the ban on the asianwalkery journal was also lifted,0.42857142857142855,0.17647058823529413,0.24242424242424243,also the ban on the asianwall strait journal was also lifted,as a result the ban on the asian wall street journal was also lifted
33,0.3333333333333333,0.08823529411764706,0.11940298507462686,the tradition was strong european and africancultural influences,0.2222222222222222,0.014705882352941176,0.04477611940298507,the tradition blends strong european and africancultural influences,the tradition blends strong european and african cultural influences
34,1.0,0.6885245901639344,0.6935483870967742,its not something difficult so im going to report to a nice expression,0.36363636363636365,0.19672131147540983,0.1935483870967742,it has been difficult for gribble to organise its search locations,it has been difficult for labor to organize in such locations
35,0.9285714285714286,0.9690721649484536,0.9782608695652174,the,0.5714285714285714,0.3402061855670103,0.34782608695652173,from the second season onward reaction sequences of silverstones stockball,from the second season onward the action sequences and silverstone subplots became more prominent
36,1.0,0.926829268292683,0.9487179487179487,the,1.1428571428571428,0.7317073170731707,0.717948717948718,he thus was the first octopus company in asia,that was a serious act of insubordination
37,0.1,0.0547945205479452,0.07462686567164178,the soundtrack received positive reviews from critics and music lists,0.1,0.0547945205479452,0.07462686567164178,the soundtrack received positive reviews from critics and music lists,the soundtrack received positive reviews from critics and music listeners
38,0.16666666666666666,0.10256410256410256,0.16666666666666666,usually served on halftaped coconut shells,0.5,0.1794871794871795,0.2222222222222222,usually sothed dont have coconut shells,usually served on halved coconut shells
39,0.5,0.2708333333333333,0.1956521739130435,this is not their network programming all weekdays,1.0,0.9583333333333334,1.0,the,fox does not air network programming on weekdays
40,0.35714285714285715,0.19101123595505617,0.1875,opposition parties largely criticized that people would be limited on the,1.0,0.9662921348314607,0.975,the,opposition parties largely criticised that people would be limited on their right to vote
41,0.8,0.4722222222222222,0.47058823529411764,one subset includes highmovie and moviemaker ford music,0.5,0.2777777777777778,0.29411764705882354,among software includes imovie and moviemaker for users,common software includes imovie and movie maker for userfriendly options
42,0.5833333333333334,0.4473684210526316,0.4626865671641791,the eastern border of the townships followed,0.5,0.40789473684210525,0.43283582089552236,the eastern border of the townships following the,the eastern border of the township follows the ridgecrest of tussey mountain
43,1.0,0.5555555555555556,0.5757575757575758,its often nexttoyoung probably memories,0.6666666666666666,0.3055555555555556,0.30303030303030304,its often named for young party members,it organized the young party members
44,0.5714285714285714,0.34210526315789475,0.35294117647058826,now what was born had such a thing happened,0.0,0.0,0.0,never before had such a thing happened,never before had such a thing happened
45,0.7272727272727273,0.5818181818181818,0.5964912280701754,this ones the most important,0.36363636363636365,0.32727272727272727,0.3333333333333333,hes one of the most important and oldest,is one of the most important and oldest teams in mexico
46,0.07692307692307693,0.015625,0.0,he then served as chief of the defense staff during the gulf war,0.07692307692307693,0.015625,0.0,he then served as chief of the defense staff during the gulf war,he then served as chief of the defence staff during the gulf war
47,0.0,0.0,0.0,so i picked up that innocentlooking piece of paper,0.0,0.0,0.0,so i picked up that innocentlooking piece of paper,so i picked up that innocentlooking piece of paper
48,0.14285714285714285,0.17391304347826086,0.18181818181818182,they have three children and six grandsons,0.0,0.0,0.0,they have three children and six grandchildren,they have three children and six grandchildren
49,0.36363636363636365,0.45098039215686275,0.41304347826086957,men on each side have to say,0.36363636363636365,0.45098039215686275,0.41304347826086957,men on each side have to say,men on each side have to say look were all brothers
50,0.0,0.0,0.0,they are elected for fouryear periods,0.0,0.0,0.0,they are elected for fouryear periods,they are elected for fouryear periods
51,0.2857142857142857,0.022727272727272728,0.023255813953488372,it features builtin irrigation and drainage,0.2857142857142857,0.022727272727272728,0.023255813953488372,it features builtin irrigation and drainage,it features built in irrigation and drainage
52,0.25,0.1935483870967742,0.1694915254237288,christmans daughter is noted scientology critic riker,0.25,0.14516129032258066,0.1016949152542373,christmans daughter is noted scientology critic tori krueger,christmans daughter is noted scientology critic tory christman
53,0.375,0.125,0.18604651162790697,jorick also played with members of cross warship,0.25,0.10416666666666667,0.11627906976744186,jorick also played with members of cross worship,doerck also played with members of crash worship
54,0.09090909090909091,0.04838709677419355,0.06557377049180328,laguier was one of the most prolific novelists of puerto rico,0.0,0.0,0.0,laguerre was one of the most prolific novelists of puerto rico,laguerre was one of the most prolific novelists of puerto rico
55,0.21428571428571427,0.125,0.13333333333333333,in the meantime children learn how to name cardinalities that they can,0.21428571428571427,0.125,0.13333333333333333,in the meantime children learn how to name cardinalities that they can,in the mean time children learn how to name cardinalities that they can subitize
56,0.0,0.0,0.0,they disbanded shortly after,0.0,0.0,0.0,they disbanded shortly after,they disbanded shortly after
57,0.125,0.09836065573770492,0.06896551724137931,the williamsport regional airport is located in montracell,0.125,0.09836065573770492,0.06896551724137931,the williamsport regional airport is located in montracell,the williamsport regional airport is located in montoursville
58,0.1,0.109375,0.07936507936507936,its current senators are democrats mazie hirono and brian,0.1,0.109375,0.07936507936507936,its current senators are democrats mazie hirono and brian,its current senators are democrats mazie hirono and brian schatz
59,0.4166666666666667,0.33707865168539325,0.3625,the smaller blockhouses took various forms including bshapes,0.4166666666666667,0.33707865168539325,0.3625,the smaller blockhouses took various forms including bshapes,the smaller blockhouses took various forms including dshapes octagonal and square designs
60,0.5384615384615384,0.25,0.2857142857142857,afterward he disassumed writing and for several years decided on making,0.15384615384615385,0.08333333333333333,0.11428571428571428,after the war he resumed writing and for several years resided at mack,after the war he resumed writing and for several years resided in mexico
61,0.23076923076923078,0.275,0.2631578947368421,the study of the english handwriting usually in ink is a separate field,0.07692307692307693,0.1625,0.14473684210526316,the study of ancient handwriting usually in ink is a separate field,the study of ancient handwriting usually in ink is a separate field palaeography
62,0.7142857142857143,0.32558139534883723,0.34210526315789475,bobs card replaced scarborough unchecked,0.0,0.0,0.0,bob scott replaced scarborough on the track,bob scott replaced scarborough on the track
63,0.15384615384615385,0.13636363636363635,0.1875,this is just a fancy way of saying that the goalframe is autonomic,0.0,0.0,0.0,this is just a fancy way of saying that the coframe is orthonormal,this is just a fancy way of saying that the coframe is orthonormal
64,0.9285714285714286,0.6632653061224489,0.7157894736842105,some discompoted events such as the operators homogoia were closed,0.7857142857142857,0.5612244897959183,0.5684210526315789,some discompositive states still operated so on the way out of the royal,some discount holiday flights still operated from nagoya drawing passengers from the kansai region
65,1.0,0.6585365853658537,0.7215189873417721,the two synonyms and worldwidedeveloped digits differing from distro,1.3,0.7073170731707317,0.7341772151898734,that tells me im sure that well avoid developing in some different ways,rattlesnakes tend to avoid developed areas preferring undisturbed natural habitats
66,0.5,0.4473684210526316,0.4444444444444444,audience works are distinguished by their origin,0.25,0.2631578947368421,0.2777777777777778,nowadays the two works are distinguished by their origin,nowadays the two works are distinguished by their origin original versus arr
67,0.07692307692307693,0.1375,0.1282051282051282,a change from one significant condition to another is called a signal,0.15384615384615385,0.175,0.1794871794871795,a gauge from one significant condition to another is called a signal,a change from one significant condition to another is called a signal transition
68,1.0,0.9142857142857143,0.9411764705882353,the,0.2,0.02857142857142857,0.14705882352941177,clearly this automation recognizes l,clearly this automaton recognizes l
69,0.6,0.4375,0.5,these extras recorded in street,0.2,0.125,0.15384615384615385,these extras were called fillets,these extras were called feelies
70,0.9090909090909091,0.9523809523809523,0.967741935483871,the,0.5454545454545454,0.4444444444444444,0.45161290322580644,bob feebie is the chief executive officer,paul feeney is the chief executive officer of old mutual wealth
71,0.5714285714285714,0.37362637362637363,0.38202247191011235,the companys resourceful for producing many tools and events were released on the,0.14285714285714285,0.0989010989010989,0.10112359550561797,the company is responsible for producing many shows and events particularly for men,the company is responsible for producing many shows and events particularly for network ten
72,0.2857142857142857,0.07142857142857142,0.08888888888888889,grambling is also required on both bridges,0.14285714285714285,0.023809523809523808,0.022222222222222223,scrambling is also required on both bridges,scrambling is also required on both ridges
73,0.46153846153846156,0.3563218390804598,0.3684210526315789,the old national guard members were killed while only one group,0.3076923076923077,0.3103448275862069,0.2894736842105263,twelve national guard members were killed while only one grew,twelve national guard members were killed while only one guerrilla was slightly wounded
74,0.2222222222222222,0.1,0.14,very little primary forest is left on grankamen,0.2222222222222222,0.1,0.14,very little primary forest is left on grankamen,very little primary forest is left on grand cayman
75,0.9230769230769231,0.958904109589041,0.9701492537313433,the,0.5384615384615384,0.410958904109589,0.417910447761194,the design is wellsuited for cabinet making,the design is well suited for cabinet making and hammering in small nails
76,1.0,0.96875,0.978021978021978,the,0.7857142857142857,0.6458333333333334,0.6813186813186813,walker downer biggies business schools and motorservices,walker developed with business jobs and other services generated by four other logging companies
77,0.9285714285714286,0.9565217391304348,0.9701492537313433,the,0.42857142857142855,0.391304347826087,0.40298507462686567,vibera is one of the chief sources of local in,v dearei is one of the chief sources of yellow color in vanda hybrids
78,0.9285714285714286,0.963855421686747,0.9743589743589743,the,0.5,0.4578313253012048,0.4358974358974359,fearing that the object of his thoughts is uh is unattended,fearing that the object of his hearts desire is unattainable gloom settles upon him
79,0.125,0.1346153846153846,0.1276595744680851,the network includes two distinct series of libraries,0.125,0.11538461538461539,0.10638297872340426,the network includes two distinct series of pirates,the network includes two distinct series of highways
80,0.6,0.2962962962962963,0.3181818181818182,hell never guess i could admit,0.0,0.0,0.0,youll never guess i couldnt,youll never guess i couldnt
81,1.1428571428571428,0.5555555555555556,0.6046511627906976,we need to take a hint at this not only our faults,0.2857142857142857,0.2222222222222222,0.23255813953488372,we need to take a interventionally approach,we need to take an interdisciplinary approach
82,0.0,0.0,0.0,we can only see what we think is possible,0.3333333333333333,0.14634146341463414,0.18421052631578946,we cannot dissee what we think is possible,we can only see what we think is possible
83,0.8571428571428571,0.48484848484848486,0.5333333333333333,shes seen this one like something,0.7142857142857143,0.3939393939393939,0.5,shes in this war like a suckling,she seemed to sway like a sapling
84,0.3,0.2545454545454545,0.32653061224489793,i think she feels shes in direct cooperation,0.2,0.2,0.1836734693877551,i think she feels shes in direct competition,i think she feels shes in direct competition with buffy
85,1.0,0.95,0.9655172413793104,the,1.0,0.95,0.9655172413793104,the,guns with whom he wrote most of their selftitled debut album
86,0.0,0.0,0.0,she was named for severn river in maryland,0.0,0.0,0.0,she was named for severn river in maryland,she was named for severn river in maryland
87,0.16666666666666666,0.029411764705882353,0.1388888888888889,langers later raced in touring cars,0.0,0.0,0.0,langes later raced in touring cars,langes later raced in touring cars
88,0.46153846153846156,0.4,0.4473684210526316,the supreme courts investigation only decides points of law,0.46153846153846156,0.35,0.3684210526315789,the supreme courts invision only decides points of law,the supreme court in revision only decides points of law not substantial matters
89,1.0,0.6307692307692307,0.6984126984126984,is that the most little house in puerto carlos,0.09090909090909091,0.1076923076923077,0.1111111111111111,later they moved further south to puerto natales and punta,later they moved further south to puerto natales and punta arenas
90,0.4444444444444444,0.3673469387755102,0.3617021276595745,led by indra they are postlord vishnu,0.1111111111111111,0.04081632653061224,0.02127659574468085,led by indra they approach lord vishnu for help,led by indra they approached lord vishnu for help
91,0.7142857142857143,0.5,0.4864864864864865,he was walking marketsteeping,0.42857142857142855,0.2619047619047619,0.35135135135135137,he was born in madrids deben lincolnsheim,he was born in market deeping lincolnshire
92,0.9285714285714286,0.9620253164556962,0.9733333333333334,the,0.9285714285714286,0.9620253164556962,0.9733333333333334,the,lettuce is also used as a primary ingredient in the preparation of lettuce soup
93,0.9166666666666666,0.9565217391304348,0.9710144927536232,the,0.9166666666666666,0.9565217391304348,0.9710144927536232,the,he also became a regular contributor to samuel putnams the new review
94,0.9,0.9361702127659575,0.9523809523809523,the,0.9,0.9361702127659575,0.9523809523809523,the,he has competed in all three of the grand tours
95,0.8888888888888888,0.9423076923076923,0.9607843137254902,the,0.8888888888888888,0.9423076923076923,0.9607843137254902,the,computer gaming world praised the game as simply fun
96,0.2222222222222222,0.1568627450980392,0.15384615384615385,the title balsall of nicotenis is medieval in origin,0.0,0.0,0.0,the title gospel of nicodemus is medieval in origin,the title gospel of nicodemus is medieval in origin
97,0.25,0.21153846153846154,0.23529411764705882,all songs by john vandervoort unless otherwise,0.25,0.1346153846153846,0.13725490196078433,all songs by jon vanderslice unless otherwise,all songs by john vanderslice unless otherwise noted
98,0.5384615384615384,0.34408602150537637,0.3655913978494624,this facility unlike its current capability made it unsuitable for promotion,0.23076923076923078,0.20430107526881722,0.1935483870967742,its fragility and limited current capability made it unsuitable for promotion,its fragility and limited current capability made it unsuitable for power supply applications
99,0.5,0.1282051282051282,0.13157894736842105,its been a nativeamerican camp site,0.5,0.05128205128205128,0.05263157894736842,it had been a nativeamerican campsite,it had been a native american camp site
100,1.0,0.9230769230769231,0.9444444444444444,the,1.0,0.9230769230769231,0.9444444444444444,the,although perhaps not quite so brilliant
101,1.0,0.9508196721311475,0.9655172413793104,the,1.0,0.9508196721311475,0.9655172413793104,the,she collaborated with writer and minister edward everett hale
102,1.0,0.9230769230769231,0.9583333333333334,the,0.6,0.5,0.5416666666666666,she is from brisbane,he is from ghazni province
103,1.0,0.975609756097561,0.9883720930232558,the,1.0,0.975609756097561,0.9883720930232558,the,it is judged by an independent panel made up of automotive journalists and experts
104,0.9285714285714286,0.9662921348314607,0.9761904761904762,the,0.9285714285714286,0.9662921348314607,0.9761904761904762,the,the script was very similar to the one used in samudraguptas allahabad pillar inscription
105,0.9230769230769231,0.9620253164556962,0.974025974025974,the,0.6153846153846154,0.3924050632911392,0.36363636363636365,to this misaiah however was elected the united christ of the abay of the man,to this messiah however was actually united christ the saviour who redeemed men
106,1.0,0.9736842105263158,0.9722222222222222,the,0.6666666666666666,0.3684210526315789,0.3611111111111111,the time lies in senegals even beeson,kaffrine lies in senegals peanut basin
107,1.0,0.9710144927536232,0.984375,the,0.6363636363636364,0.30434782608695654,0.28125,he performed in leading and supporting those who were needed his kids,she performed in leading and supporting roles over nearly six decades
108,1.0,0.9482758620689655,0.9821428571428571,the,0.8888888888888888,0.5689655172413793,0.5714285714285714,it includes a board with spot to be followed jatting county,it includes an almost complete flora of schenectady county
109,0.9230769230769231,0.9571428571428572,0.9701492537313433,the,0.9230769230769231,0.9571428571428572,0.9701492537313433,the,he was crowned after fathers death but the actual ruler was his mother
110,1.0,0.963855421686747,0.9743589743589743,the,1.0,0.963855421686747,0.9743589743589743,the,it has one public primary and middle school with approximately two hundred students
111,0.9230769230769231,0.958904109589041,0.9701492537313433,the,0.9230769230769231,0.958904109589041,0.9701492537313433,the,the wreckage from the jets landed near a primary school in south wiesmoor
112,0.5,0.4647887323943662,0.5,the tower is visible around portsmouth,0.9166666666666666,0.9577464788732394,0.9714285714285714,the,the tower is visible around portsmouth changing the horizon of the area
113,0.4166666666666667,0.3620689655172414,0.36363636363636365,the race is also known as snakebreak race,0.3333333333333333,0.20689655172413793,0.2,hence the race is also known as snakeboat race,hence the race is also known as snake boat race in english
114,0.4444444444444444,0.2,0.27906976744186046,he plays in the countryrock group the jolly,0.4444444444444444,0.17777777777777778,0.2558139534883721,he plays in the countryrock group the ugiles,he plays in the country rock group blue giant
115,0.9230769230769231,0.8,0.7910447761194029,allway and smallows,1.0,0.7571428571428571,0.7761194029850746,first all away and smell this,both ordway and smerlas denied money was made on the resale of tickets
116,0.2727272727272727,0.2891566265060241,0.2839506172839506,however it lost the bidding ward to television syndication company,0.2727272727272727,0.2891566265060241,0.2839506172839506,however it lost the bidding ward to television syndication company,however it lost a bidding war to television syndication company lorimartelepictures
117,0.3333333333333333,0.2,0.2028985507246377,from age six to fifteen he attended guyhill indian reservoir,0.3333333333333333,0.2,0.2028985507246377,from age six to fifteen he attended guyhill indian reservoir,from age six to fifteen he attended guy hill indian residential school
118,0.0,0.0,0.0,the original building and part of the structure could be reused,0.0,0.0,0.0,the original building and part of the structure could be reused,the original building and part of the structure could be reused
119,0.45454545454545453,0.3870967741935484,0.4,it consists of type data priority evil,0.45454545454545453,0.4032258064516129,0.4,it consists of type data priority evo,it consists of type data priority evoke logic and action slots
120,1.0,0.6440677966101694,0.6666666666666666,markets are currently in complete reportance,0.875,0.9491525423728814,0.9649122807017544,the,mark blundell for tyrrell completed the podium celebrations
121,1.0,0.9166666666666666,0.96875,the,1.0,0.9166666666666666,0.96875,the,both begin to suffer from ill health
122,1.0,0.96,0.9857142857142858,the,1.0,0.9733333333333334,0.9571428571428572,im,after leaving hawkwind stacia returned to private life and married roy dyke
123,1.0,0.9361702127659575,0.9772727272727273,the,1.0,0.9574468085106383,0.9318181818181818,im,these handbooks describe monsters and creatures
124,0.5714285714285714,0.2926829268292683,0.21052631578947367,ilkwie and skipped into bradford hourly,0.42857142857142855,0.21951219512195122,0.18421052631578946,ilkley and skipped into bradford hourly,ilkley and skipton to bradford are hourly
125,0.38461538461538464,0.22826086956521738,0.2222222222222222,commerzadministration applied the increases in spending for education only,0.23076923076923078,0.1956521739130435,0.18888888888888888,comers administration applied the increases in spending for education only,comers administration applied the increases in spending for education only of white students
126,0.0,0.0,0.0,however he did not name the island,0.0,0.0,0.0,however he did not name the island,however he did not name the island
127,0.09090909090909091,0.017241379310344827,0.03571428571428571,each collar bears red bendlets from the arms of the byron,0.09090909090909091,0.017241379310344827,0.03571428571428571,each collar bears red bendlets from the arms of the byron,each collar bears red bendlets from the arms of the byrons
128,1.0,0.9583333333333334,0.971830985915493,the,1.0,0.9583333333333334,0.971830985915493,the,he released one album on warner brothers records titled back tuva future
129,1.0,0.961038961038961,0.9879518072289156,the,0.7142857142857143,0.6103896103896104,0.6265060240963856,microorganisms express the bone,microorganisms express both cobalamindependent and cobalaminindependent forms
130,1.0,0.8333333333333334,0.8235294117647058,whats the problem,0.75,0.4444444444444444,0.5294117647058824,he was a rebel,it was an umbrella
131,0.9230769230769231,0.963855421686747,0.975609756097561,the,0.9230769230769231,0.7710843373493976,0.8170731707317073,id like to use the shop gangram,hypatios bishop of gangra is considered a saint in the orthodox christian tradition
132,0.2727272727272727,0.11290322580645161,0.11475409836065574,is it singularity what makes you forget about a shortage,0.18181818181818182,0.0967741935483871,0.09836065573770492,is its singularity what makes you forget about a shortage,it is its singularity what makes you forget about its shortage
133,0.16666666666666666,0.08333333333333333,0.07692307692307693,and i did not envy myself,0.16666666666666666,0.08333333333333333,0.07692307692307693,and i did not envy myself,and i do not envy myself
134,0.0,0.0,0.0,the emulator does not allow the use of credit cards that are not legally authorized,0.0,0.0,0.0,the emulator does not allow the use of credit cards that are not legally authorized,the emulator does not allow the use of credit cards that are not legally authorized
135,0.8,0.46153846153846156,0.3333333333333333,i keep work clothes at night,0.8,0.46153846153846156,0.3333333333333333,i keep work clothes at night,my keyboard glows at night
136,0.9090909090909091,0.9538461538461539,0.9538461538461539,its,0.9090909090909091,0.9538461538461539,0.9538461538461539,its,despite its name it was not directly established by bandai visual
137,0.9230769230769231,0.9634146341463414,0.975,the,0.9230769230769231,0.9634146341463414,0.975,the,ottawa canadas capital is located in eastern canada within the province of ontario
138,0.8333333333333334,0.9166666666666666,0.9444444444444444,the,0.16666666666666666,0.08333333333333333,0.027777777777777776,the results fully justified my face,the results fully justified my faith
139,1.0,0.967032967032967,0.9882352941176471,the,0.9230769230769231,0.5604395604395604,0.5882352941176471,the republican published secondquarter collections called the spirit,her posthumously published second poetry collection and novel appeared under her given name
140,0.1,0.05357142857142857,0.043478260869565216,she and fleming stayed with the group throughout this run,0.1,0.05357142857142857,0.043478260869565216,she and fleming stayed with the group throughout this run,she and fleming stayed with the group throughout its run
141,0.1,0.019230769230769232,0.01818181818181818,it is no longer printed in the romanian bible today,0.1,0.019230769230769232,0.01818181818181818,it is no longer printed in the romanian bible today,it is no longer printed in the romanian bibles today
142,0.1111111111111111,0.15714285714285714,0.1791044776119403,bordering the green are municipal commercial and university,0.8888888888888888,0.9571428571428572,0.9701492537313433,the,bordering the green are municipal commercial and university structures
143,0.25,0.1643835616438356,0.16923076923076924,in the first book the seventh sinner jacqueline is unwillingly taken,0.25,0.1780821917808219,0.13846153846153847,in the first book the seventh sinner jackalyn is an unwillinglytype,in the first book the seventh sinner jacqueline is an unwilling detective
144,0.16666666666666666,0.12903225806451613,0.125,the square in front of buildings served as a period ground,0.25,0.12903225806451613,0.19642857142857142,the square in front of buildings served a separate ground,the square in front of the buildings served as a parade ground
145,1.0,0.7204301075268817,0.7415730337078652,its more eastern not a student country,0.6428571428571429,0.4946236559139785,0.5168539325842697,it flows east into northernstewart country then german,it flows east into northern steuben county then generally southeast past hornell and canisteo
146,0.7,0.42424242424242425,0.4444444444444444,unlike other gymnosperms the possible swimming,0.7,0.36363636363636365,0.42857142857142855,unlike other gymnosperms the possessors muster,unlike other gymnosperms they possess vessel elements in the xylem
147,0.35714285714285715,0.32432432432432434,0.32432432432432434,as a result food changed of the old and new environment,0.35714285714285715,0.32432432432432434,0.32432432432432434,as a result food changed of the old and new environment,as a result food chains of the old and new environments may be compromised
148,0.9285714285714286,0.8085106382978723,0.8387096774193549,or it has been ordered,0.5714285714285714,0.44680851063829785,0.4838709677419355,holding has been awarded by the astrological ambassador,houlding has been awarded by the astrological associations of great britain romania and others
149,1.0,0.65625,0.7586206896551724,we saw the oneman marriage,0.8,0.3125,0.4827586206896552,mr gulen and i married twice,mirza ghulam ahmad married twice
150,0.9,0.6140350877192983,0.6896551724137931,he was born in wallis watts and lived in lins,0.3,0.05263157894736842,0.06896551724137931,he runs worldwide boards a website devoted to linguistics,he runs world wide words a website devoted to linguistics
151,0.7142857142857143,0.6,0.6197183098591549,the units real history is about the mine or each,0.8571428571428571,0.6266666666666667,0.6901408450704225,the new district is the second in the both in line or age,the nearest railway station is about a mile away in the village of brundall
152,0.5555555555555556,0.22727272727272727,0.24324324324324326,the two men draw to see a leader in the air,0.1111111111111111,0.06818181818181818,0.08108108108108109,the two men draw the cheerleader in the air,the two men throw the cheerleader in the air
153,0.375,0.24444444444444444,0.2391304347826087,a barclays is driving past a decorating building,0.25,0.15555555555555556,0.17391304347826086,a cyclist is driving past a decreting building,a cyclist is riding past a decorated building
154,0.0,0.0,0.0,two players on a field fighting each other,0.0,0.0,0.0,two players on a field fighting each other,two players on a field fighting each other
155,1.0,0.5833333333333334,0.45454545454545453,we are the stars,1.3333333333333333,0.8333333333333334,0.9090909090909091,we are the trips,wa all stars
156,0.1,0.0425531914893617,0.047619047619047616,the reason even was that the club was too loud,0.2,0.10638297872340426,0.14285714285714285,the reason he went was that the club was too loud,the reason given was that the club was too loud
